UnitID,InstitutionName,Year,TotalEnrollment,,
490692,Cincinnati School of Barbering & Hair Design,2016,,,
490832,Ross College-Canton,2016,,,
493521,Global Tech College,2016,,,
494250,Valley College-Cleveland,2016,,,
494995,Meryma'at Barber College,2016,,,
496061,Mason Anthony School of Cosmetology Arts & Sciences,2016,,,
496706,Lakewood University,2016,,,
499398,Arizona College of Nursing-Cincinnati,2016,,,
499404,Arizona College of Nursing-Cleveland,2016,,,
200590,ETI Technical College,2017,175,,
200697,Air Force Institute of Technology-Graduate School of Engineering & Management,2017,898,,
200785,Herzing University-Akron,2017,494,,
200800,University of Akron Main Campus,2017,20169,,
200846,University of Akron Wayne College,2017,1796,,
200873,Allegheny Wesleyan College,2017,84,,
201061,Art Academy of Cincinnati,2017,181,,
201104,Ashland University,2017,6471,,
201140,Athenaeum of Ohio,2017,195,,
201177,Aultman College of Nursing and Health Sciences,2017,394,,
201195,Baldwin Wallace University,2017,3791,,
201283,Belmont College,2017,1150,,
201371,Bluffton University,2017,815,,
201432,Bowling Green State University-Firelands,2017,1970,,
201441,Bowling Green State University-Main Campus,2017,17357,,
201469,Bryant & Stratton College-Parma,2017,354,,
201548,Capital University,2017,3384,,
201645,Case Western Reserve University,2017,11824,,
201654,Cedarville University,2017,3886,,
201672,Central Ohio Technical College,2017,3479,,
201690,Central State University,2017,1784,,
201751,Chatfield College,2017,294,,
201821,The Christ College of Nursing and Health Sciences,2017,914,,
201867,Cincinnati College of Mortuary Science,2017,85,,
201885,University of Cincinnati-Main Campus,2017,37155,,
201928,Cincinnati State Technical and Community College,2017,8807,,
201946,University of Cincinnati-Clermont College,2017,2799,,
201955,University of Cincinnati-Blue Ash College,2017,4779,,
201964,Ohio Christian University,2017,4483,,
201973,Clark State College,2017,5783,,
202046,Cleveland Institute of Art,2017,636,,
202073,Cleveland Institute of Music,2017,393,,
202134,Cleveland State University,2017,16371,,
202170,Columbus College of Art & Design,2017,1075,,
202222,Columbus State Community College,2017,27204,,
202356,Cuyahoga Community College District,2017,23900,,
202435,Davis College,2017,91,,
202453,Dayton Barber College,2017,44,,
202480,University of Dayton,2017,10882,,
202514,Defiance College,2017,614,,
202523,Denison University,2017,2341,,
202648,Edison State Community College,2017,3261,,
202763,The University of Findlay,2017,4888,,
202806,Franklin University,2017,4753,,
202903,Gods Bible School and College,2017,306,,
202912,Good Samaritan College of Nursing and Health Science,2017,413,,
203085,Heidelberg University,2017,1201,,
203128,Hiram College,2017,1220,,
203155,Hocking College,2017,3375,,
203289,International College of Broadcasting,2017,54,,
203331,Eastern Gateway Community College,2017,8526,,
203368,John Carroll University,2017,3517,,
203386,Hondros College of Nursing,2017,2093,,
203438,Casal Aveda Institute,2017,123,,
203447,Kent State University at Ashtabula,2017,1974,,
203456,Kent State University at East Liverpool,2017,1175,,
203465,Kent State University at Stark,2017,5010,,
203474,Kent State University at Trumbull,2017,2278,,
203483,Kent State University at Tuscarawas,2017,2131,,
203492,Kent State University at Salem,2017,1695,,
203517,Kent State University at Kent,2017,28972,,
203526,Kent State University at Geauga,2017,2249,,
203535,Kenyon College,2017,1677,,
203544,Kettering College,2017,824,,
203580,Lake Erie College,2017,1176,,
203599,Lakeland Community College,2017,7581,,
203614,Collins Career Technical Center,2017,353,,
203678,James A. Rhodes State College,2017,3760,,
203720,Ohio Business College-Sheffield,2017,228,,
203739,Ohio Business College-Sandusky,2017,212,,
203748,Lorain County Community College,2017,11042,,
203757,Lourdes University,2017,1352,,
203775,Malone University,2017,1705,,
203845,Marietta College,2017,1145,,
203881,Marion Technical College,2017,2524,,
203960,Mercy College of Ohio,2017,1416,,
203997,Methodist Theological School in Ohio,2017,138,,
204006,Miami University-Hamilton,2017,2751,,
204015,Miami University-Middletown,2017,1973,,
204024,Miami University-Oxford,2017,19700,,
204121,Moler Hollywood Beauty Academy,2017,92,,
204176,Mount Carmel College of Nursing,2017,1069,,
204185,University of Mount Union,2017,2257,,
204194,Mount Vernon Nazarene University,2017,2222,,
204200,Mount St. Joseph University,2017,2010,,
204255,Zane State College,2017,2514,,
204264,Muskingum University,2017,2369,,
204422,North Central State College,2017,3050,,
204440,Northwest State Community College,2017,3620,,
204459,Toledo Public Schools Adult and Continuing Education,2017,110,,
204468,Notre Dame College,2017,1901,,
204477,Northeast Ohio Medical University,2017,930,,
204486,University of Northwestern Ohio,2017,3741,,
204501,Oberlin College,2017,2853,,
204608,Ohio Technical College,2017,883,,
204617,Ohio Dominican University,2017,1714,,
204635,Ohio Northern University,2017,3088,,
204662,Ohio State University Agricultural Technical Institute,2017,707,,
204671,Ohio State University-Lima Campus,2017,1018,,
204680,Ohio State University-Mansfield Campus,2017,1061,,
204699,Ohio State University-Marion Campus,2017,1198,,
204705,Ohio State University-Newark Campus,2017,2623,,
204714,Ohio State Beauty Academy,2017,115,,
204723,Ohio State College of Barber Styling,2017,223,,
204769,The Spa School,2017,107,,
204778,Ohio State School of Cosmetology-Canal Winchester,2017,102,,
204796,Ohio State University-Main Campus,2017,59837,,
204802,Ohio University-Eastern Campus,2017,611,,
204820,Ohio University-Chillicothe Campus,2017,1691,,
204839,Ohio University-Southern Campus,2017,1387,,
204848,Ohio University-Lancaster Campus,2017,1615,,
204857,Ohio University-Main Campus,2017,29369,,
204866,Ohio University-Zanesville Campus,2017,1204,,
204884,East Ohio College,2017,162,,
204893,Trinity Health System School of Nursing,2017,86,,
204909,Ohio Wesleyan University,2017,1560,,
204936,Otterbein University,2017,2936,,
204945,Owens Community College,2017,10038,,
204990,Payne Theological Seminary,2017,187,,
205027,Pontifical College Josephinum,2017,150,,
205054,Professional Skills Institute,2017,415,,
205090,Firelands Regional Medical Center School of Nursing,2017,49,,
205124,Rabbinical College Telshe,2017,56,,
205142,Raphael's School of Beauty Culture Inc-Niles,2017,135,,
205179,Fortis College-Centerville,2017,690,,
205203,University of Rio Grande,2017,1812,,
205391,The Modern College of Design,2017,211,,
205443,Shawnee State University,2017,3582,,
205470,Sinclair Community College,2017,18448,,
205559,Hussian College-Daymar College Columbus,2017,203,,
205841,Stark State College,2017,11613,,
205887,Stautzenberger College-Maumee,2017,624,,
205957,Franciscan University of Steubenville,2017,2929,,
205966,Southern State Community College,2017,2719,,
206011,Terra State Community College,2017,2243,,
206048,Tiffin University,2017,3149,,
206084,University of Toledo,2017,20515,,
206154,Tri-State Bible College,2017,39,,
206279,Union Institute & University,2017,1085,,
206288,United Theological Seminary,2017,420,,
206349,Ursuline College,2017,1123,,
206394,The North Coast College,2017,127,,
206437,Walsh University,2017,2759,,
206446,Washington State Community College,2017,1821,,
206491,Wilberforce University,2017,627,,
206507,Wilmington College,2017,1169,,
206516,Winebrenner Theological Seminary,2017,62,,
206525,Wittenberg University,2017,1884,,
206589,The College of Wooster,2017,1980,,
206604,Wright State University-Main Campus,2017,15957,,
206613,Wright State University-Lake Campus,2017,1037,,
206622,Xavier University,2017,6786,,
206695,Youngstown State University,2017,12521,,
245892,Antioch University,2017,138,,
250902,Moler-Pickens Beauty Academy,2017,78,,
363147,Raphael's School of Beauty Culture Inc-Alliance,2017,161,,
363882,Raphael's School of Beauty Culture Inc-Brunswick,2017,57,,
375407,Madison Adult Career Center,2017,124,,
375416,Remington College-Cleveland Campus,2017,670,,
405012,Ohio State School of Cosmetology-Heath,2017,60,,
407568,Raphael's School of Beauty Culture Inc-Boardman,2017,116,,
411754,Cleveland Clinic Health System-School of Diagnostic Imaging,2017,39,,
434830,Creative Images Institute of Cosmetology-North Dayton,2017,185,,
439899,Rosedale Bible College,2017,48,,
441636,American Institute of Alternative Medicine,2017,395,,
441645,Brown Aveda Institute-Mentor,2017,140,,
444051,Creative Images Institute of Cosmetology-South Dayton,2017,106,,
448600,Stautzenberger College-Brecksville,2017,385,,
450058,Fortis College-Columbus,2017,774,,
450067,Fortis College-Cincinnati,2017,340,,
450395,Brown Aveda Institute-Strongsville,2017,113,,
451477,MyComputerCareer at Columbus,2017,617,,
452081,Ross College-Sylvania,2017,439,,
452373,ATA College-Cincinnati,2017,277,,
452948,Galen College of Nursing-Cincinnati,2017,478,,
453792,Ohio Medical Career College,2017,87,,
454236,Chamberlain University-Ohio,2017,548,,
457916,Summit Salon Academy-Perrysburg,2017,57,,
461111,Allstate Hairstyling & Barber College,2017,46,,
461999,Elite School of Cosmetology,2017,62,,
476629,Salon Institute-Toledo Campus,2017,75,,
476683,Athena Career Academy,2017,219,,
482574,DeVry University-Ohio,2017,1096,,
483018,Antioch College,2017,133,,
483647,Ohio Institute of Allied Health,2017,48,,
483920,LaBarberia Institute of Hair,2017,125,,
486257,Valor Christian College,2017,267,,
487302,Fortis College-Cuyahoga Falls,2017,451,,
487861,Felbry College,2017,160,,
490692,Cincinnati School of Barbering & Hair Design,2017,22,,
490832,Ross College-Canton,2017,151,,
493521,Global Tech College,2017,,,
494250,Valley College-Cleveland,2017,,,
494995,Meryma'at Barber College,2017,,,
496061,Mason Anthony School of Cosmetology Arts & Sciences,2017,,,
496706,Lakewood University,2017,,,
499398,Arizona College of Nursing-Cincinnati,2017,,,
499404,Arizona College of Nursing-Cleveland,2017,,,
200590,ETI Technical College,2018,129,,
200697,Air Force Institute of Technology-Graduate School of Engineering & Management,2018,881,,
200785,Herzing University-Akron,2018,453,,
200800,University of Akron Main Campus,2018,18731,,
200846,University of Akron Wayne College,2018,1683,,
200873,Allegheny Wesleyan College,2018,72,,
201061,Art Academy of Cincinnati,2018,201,,
201104,Ashland University,2018,6627,,
201140,Athenaeum of Ohio,2018,204,,
201177,Aultman College of Nursing and Health Sciences,2018,343,,
201195,Baldwin Wallace University,2018,3709,,
201283,Belmont College,2018,982,,
201371,Bluffton University,2018,770,,
201432,Bowling Green State University-Firelands,2018,1997,,
201441,Bowling Green State University-Main Campus,2018,17540,,
201469,Bryant & Stratton College-Parma,2018,309,,
201548,Capital University,2018,3213,,
201645,Case Western Reserve University,2018,11890,,
201654,Cedarville University,2018,4150,,
201672,Central Ohio Technical College,2018,3442,,
201690,Central State University,2018,2099,,
201751,Chatfield College,2018,247,,
201821,The Christ College of Nursing and Health Sciences,2018,902,,
201867,Cincinnati College of Mortuary Science,2018,78,,
201885,University of Cincinnati-Main Campus,2018,37886,,
201928,Cincinnati State Technical and Community College,2018,8205,,
201946,University of Cincinnati-Clermont College,2018,3017,,
201955,University of Cincinnati-Blue Ash College,2018,4870,,
201964,Ohio Christian University,2018,3660,,
201973,Clark State College,2018,5704,,
202046,Cleveland Institute of Art,2018,670,,
202073,Cleveland Institute of Music,2018,402,,
202134,Cleveland State University,2018,16069,,
202170,Columbus College of Art & Design,2018,1094,,
202222,Columbus State Community College,2018,27343,,
202356,Cuyahoga Community College District,2018,23440,,
202435,Davis College,2018,71,,
202453,Dayton Barber College,2018,48,,
202480,University of Dayton,2018,11241,,
202514,Defiance College,2018,545,,
202523,Denison University,2018,2394,,
202648,Edison State Community College,2018,3650,,
202763,The University of Findlay,2018,4870,,
202806,Franklin University,2018,4970,,
202903,Gods Bible School and College,2018,266,,
202912,Good Samaritan College of Nursing and Health Science,2018,413,,
203085,Heidelberg University,2018,1219,,
203128,Hiram College,2018,1255,,
203155,Hocking College,2018,3462,,
203289,International College of Broadcasting,2018,54,,
203331,Eastern Gateway Community College,2018,13940,,
203368,John Carroll University,2018,3555,,
203386,Hondros College of Nursing,2018,2109,,
203438,Casal Aveda Institute,2018,115,,
203447,Kent State University at Ashtabula,2018,2026,,
203456,Kent State University at East Liverpool,2018,1123,,
203465,Kent State University at Stark,2018,4771,,
203474,Kent State University at Trumbull,2018,2244,,
203483,Kent State University at Tuscarawas,2018,2168,,
203492,Kent State University at Salem,2018,1697,,
203517,Kent State University at Kent,2018,28122,,
203526,Kent State University at Geauga,2018,2179,,
203535,Kenyon College,2018,1730,,
203544,Kettering College,2018,839,,
203580,Lake Erie College,2018,1160,,
203599,Lakeland Community College,2018,6865,,
203614,Collins Career Technical Center,2018,350,,
203678,James A. Rhodes State College,2018,4002,,
203720,Ohio Business College-Sheffield,2018,199,,
203739,Ohio Business College-Sandusky,2018,160,,
203748,Lorain County Community College,2018,10644,,
203757,Lourdes University,2018,1444,,
203775,Malone University,2018,1667,,
203845,Marietta College,2018,1130,,
203881,Marion Technical College,2018,2395,,
203960,Mercy College of Ohio,2018,1511,,
203997,Methodist Theological School in Ohio,2018,133,,
204006,Miami University-Hamilton,2018,2651,,
204015,Miami University-Middletown,2018,1831,,
